    MJD         APOGEE_0        APOGEE_1         MaNGA_0         MaNGA_1         eBOSS_0         eBOSS_1  
  58532    1.43583333333   12.4358333333            -1.0            -1.0            -1.0            -1.0  
  58533             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58534    1.46444444444   12.4641666667            -1.0            -1.0            -1.0            -1.0  
  58535    1.46861111111   12.4686111111            -1.0            -1.0            -1.0            -1.0  
  58536    1.48277777778   12.4827777778            -1.0            -1.0            -1.0            -1.0  
  58537    1.49722222222   12.4969444444            -1.0            -1.0            -1.0            -1.0  
  58538    5.89944444444   13.1494444444            -1.0            -1.0            2.06            5.64  
  58539    6.95083333333   12.9444444444            -1.0            -1.0   2.08416666667   6.76138888889  
  58540           7.9325   12.6794444444            -1.0            -1.0   2.09833333333          7.8725  
  58541    8.90388888889   12.4044444444            -1.0            -1.0   2.09277777778   8.70444444444  
  58542             -1.0            -1.0            8.28   12.3986111111   2.10694444444   8.17027777778  
  58543             -1.0            -1.0   8.25444444444   12.3830555556   2.13111111111   8.18444444444  
  58544             -1.0            -1.0   8.23861111111         12.3675   2.14527777778   8.19888888889  
  58545             -1.0            -1.0   8.22305555556   12.3516666667   2.13972222222   8.20305555556  
  58546             -1.0            -1.0          8.2075   12.3361111111   2.15388888889   8.21722222222  
  58547             -1.0            -1.0   8.17166666667   12.3005555556   2.16805555556   8.23166666667  
  58548             -1.0            -1.0   8.15611111111   12.2847222222          2.1725   8.24583333333  
  58549             -1.0            -1.0   8.14055555556   12.2691666667   2.16666666667   7.97083333333  
  58550             -1.0            -1.0   8.12472222222   12.2533333333   2.17111111111           7.995  
  58551             -1.0            -1.0   8.08916666667   12.2177777778   2.17527777778   8.00944444444  
  58552             -1.0            -1.0   8.35277777778   12.2022222222   2.19944444444   8.02361111111  
  58553             -1.0            -1.0   8.33694444444   12.1863888889   2.25361111111   8.03777777778  
  58554             -1.0            -1.0   8.32138888889   12.1708333333   2.25805555556   8.04222222222  
  58555             -1.0            -1.0   8.28583333333   12.1352777778   2.28222222222   8.05638888889  
  58556    1.71805555556   7.75138888889   8.03083333333   12.1594444444            -1.0            -1.0  
  58557           1.7025          9.0025   9.01222222222   12.0441666667            -1.0            -1.0  
  58558    1.70666666667   10.2633333333   10.0138888889   11.9386111111            -1.0            -1.0  
  58559    1.73083333333         10.2875   10.8958333333   12.0027777778            -1.0            -1.0  
  58560            1.765   11.5283333333            -1.0            -1.0            -1.0            -1.0  
  58561    1.79916666667         11.5525            -1.0            -1.0            -1.0            -1.0  
  58562             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58563    1.83777777778   11.5811111111            -1.0            -1.0            -1.0            -1.0  
  58564    1.83194444444   11.5852777778            -1.0            -1.0            -1.0            -1.0  
  58565    1.85638888889   11.5997222222            -1.0            -1.0            -1.0            -1.0  
  58566    1.87055555556   11.6138888889            -1.0            -1.0            -1.0            -1.0  
  58567    1.88472222222   11.6280555556            -1.0            -1.0            -1.0            -1.0  
  58568    6.73583333333   11.4827777778          2.4475   6.57611111111            -1.0            -1.0  
  58569           7.6875   12.4941666667   2.47166666667   7.41833333333            -1.0            -1.0  
  58570    8.57944444444   12.0897222222   2.48611111111   8.26027777778            -1.0            -1.0  
  58571    9.38138888889   11.6352777778   2.48027777778   9.08222222222            -1.0            -1.0  
  58572             -1.0            -1.0   2.50444444444   7.99944444444   8.04944444444   11.6194444444  
  58573             -1.0            -1.0   2.51888888889   8.01361111111   8.04361111111   11.6238888889  
  58574             -1.0            -1.0   2.53305555556   8.03805555556   8.03805555556   11.6080555556  
  58575             -1.0            -1.0   2.54722222222   8.05222222222   8.03222222222         11.6025  
  58576             -1.0            -1.0   2.57138888889   8.06638888889   8.01666666667   11.5869444444  
  58577             -1.0            -1.0   2.56583333333   8.07083333333   8.01083333333   11.5811111111  
  58578             -1.0            -1.0            2.58           8.085   8.00527777778   11.5852777778  
  58579             -1.0            -1.0   2.60416666667   8.09916666667   7.98944444444   11.5697222222  
  58580             -1.0            -1.0   2.61861111111   8.11361111111   7.98388888889   11.5738888889  
  58581             -1.0            -1.0   2.63277777778   7.85861111111   7.97805555556   11.2691666667  
  58582             -1.0            -1.0   2.64694444444   7.87277777778          7.9725   11.2733333333  
  58583             -1.0            -1.0   2.65138888889   7.87694444444   7.95666666667   11.2577777778  
  58584             -1.0            -1.0   2.66555555556   7.89138888889   7.95111111111   11.2519444444  
  58585             -1.0            -1.0   2.67972222222   7.90555555556   7.94527777778   11.2563888889  
  58586    2.11555555556   8.11916666667   8.79722222222   11.5797222222            -1.0            -1.0  
  58587             2.13            9.38   9.64944444444   11.3647222222            -1.0            -1.0  
  58588    2.15416666667   10.6508333333   10.4016666667   11.5186111111            -1.0            -1.0  
  58589    2.14833333333   11.9016666667            -1.0            -1.0            -1.0            -1.0  
  58590    2.17277777778   11.9258333333            -1.0            -1.0            -1.0            -1.0  
  58591    2.18694444444   11.9402777778            -1.0            -1.0            -1.0            -1.0  
  58592             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58593    2.21527777778   11.9686111111            -1.0            -1.0            -1.0            -1.0  
  58594    2.21972222222   11.9730555556            -1.0            -1.0            -1.0            -1.0  
  58595    2.23388888889   11.9872222222            -1.0            -1.0            -1.0            -1.0  
  58596    2.24805555556   12.0013888889            -1.0            -1.0            -1.0            -1.0  
  58597    6.42111111111   11.1780555556   2.87083333333   6.16166666667            -1.0            -1.0  
  58598    7.28305555556           12.04           2.885   7.00361111111            -1.0            -1.0  
  58599            8.065   11.5755555556   2.89916666667   7.84583333333            -1.0            -1.0  
  58600           8.7275   10.9913888889   2.91361111111   8.41833333333            -1.0            -1.0  
  58601             9.38   11.6338888889   2.93777777778   9.26055555556            -1.0            -1.0  
  58602             -1.0            -1.0   2.95194444444   7.89833333333   7.81861111111   10.8502777778  
  58603             -1.0            -1.0   2.96638888889   7.91277777778   7.81305555556   10.8547222222  
  58604             -1.0            -1.0   2.98055555556   7.93694444444   7.81722222222   10.8488888889  
  58605             -1.0            -1.0   3.00472222222   7.67194444444   7.81166666667   10.8433333333  
  58606             -1.0            -1.0   3.01888888889   7.68611111111   7.80583333333         10.8375  
  58607             -1.0            -1.0   3.03333333333   7.71055555556   7.79027777778   10.8219444444  
  58608             -1.0            -1.0          3.0475   7.72472222222   7.78444444444   10.8161111111  
  58609             -1.0            -1.0   3.05166666667   7.72888888889   7.77888888889   10.8105555556  
  58610             -1.0            -1.0   3.06611111111   7.74333333333   7.77305555556   10.8047222222  
  58611             -1.0            -1.0   3.08027777778          7.7575          7.7775   10.7991666667  
  58612             -1.0            -1.0   3.10444444444   7.77166666667   7.77166666667   10.8033333333  
  58613             -1.0            -1.0   3.11861111111   7.78583333333   7.76611111111   10.7977777778  
  58614             -1.0            -1.0   3.13305555556   7.81027777778   7.76027777778   10.7919444444  
  58615    2.51888888889          8.5125   8.38277777778   10.8661111111            -1.0            -1.0  
  58616    2.53333333333   8.53666666667   9.05527777778   10.7008333333            -1.0            -1.0  
  58617           2.5375          9.7975   9.71777777778   10.8047222222            -1.0            -1.0  
  58618    2.55166666667   9.81194444444            6.89   7.16916666667            -1.0            -1.0  
  58619    2.56611111111   11.0727777778            -1.0            -1.0            -1.0            -1.0  
  58620             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58621    2.60444444444   11.1011111111            -1.0            -1.0            -1.0            -1.0  
  58622    2.59888888889   11.1055555556            -1.0            -1.0            -1.0            -1.0  
  58623    2.61305555556   11.1197222222            -1.0            -1.0            -1.0            -1.0  
  58624    2.63722222222   11.1338888889            -1.0            -1.0            -1.0            -1.0  
  58625    2.65138888889   11.1483333333            -1.0            -1.0            -1.0            -1.0  
  58626    2.64583333333         11.1525            -1.0            -1.0            -1.0            -1.0  
  58627    6.67916666667   11.4361111111   3.33833333333            6.36            -1.0            -1.0  
  58628    7.35138888889   10.8519444444          3.3525   7.20194444444            -1.0            -1.0  
  58629    7.93416666667   11.4347222222   3.36666666667   7.76472222222            -1.0            -1.0  
  58630    8.54694444444   10.7308333333   3.38083333333   8.34722222222            -1.0            -1.0  
  58631             -1.0            -1.0   3.39527777778   7.80305555556   7.73333333333   10.4858333333  
  58632             -1.0            -1.0   3.41944444444          7.8175          7.7375           10.49  
  58633             -1.0            -1.0   3.41361111111   7.81166666667   7.72194444444   10.4744444444  
  58634             -1.0            -1.0   3.43805555556   7.83583333333   7.73611111111   10.4886111111  
  58635             -1.0            -1.0   3.45222222222   7.85027777778   7.73055555556   10.4830555556  
  58636             -1.0            -1.0   3.46638888889   7.87444444444   7.73472222222   10.4872222222  
  58637             -1.0            -1.0   3.47083333333   7.58944444444   7.72916666667   10.4816666667  
  58638             -1.0            -1.0           3.485   7.61361111111   7.74333333333   10.4858333333  
  58639             -1.0            -1.0   3.49916666667   7.62805555556          7.7575           10.49  
  58640             -1.0            -1.0   3.50361111111   7.63222222222   7.79166666667   10.4944444444  
  58641             -1.0            -1.0   3.51777777778   7.67638888889   7.79611111111   10.4886111111  
  58642             -1.0            -1.0   3.53194444444   7.72055555556   7.79027777778   10.4930555556  
  58643             -1.0            -1.0   3.53638888889   7.71472222222   7.78472222222   10.4972222222  
  58644           2.8525   7.64944444444   7.74916666667   10.4716666667            -1.0            -1.0  
  58645    2.86666666667   7.65361111111   8.34166666667   10.5358333333            -1.0            -1.0  
  58646    2.87111111111   8.86444444444   8.91444444444           10.57            -1.0            -1.0  
  58647    2.86527777778   8.86888888889   9.49722222222   10.6041666667            -1.0            -1.0  
  58648    2.87944444444   11.3863888889            -1.0            -1.0            -1.0            -1.0  
  58649    2.88388888889   11.3805555556            -1.0            -1.0            -1.0            -1.0  
  58650    2.89805555556   11.4047222222            -1.0            -1.0            -1.0            -1.0  
  58651    2.90222222222   11.3991666667            -1.0            -1.0            -1.0            -1.0  
  58652             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58653    2.92083333333         11.4175            -1.0            -1.0            -1.0            -1.0  
  58654    2.91527777778   11.4219444444            -1.0            -1.0            -1.0            -1.0  
  58655    2.91944444444   11.4161111111            -1.0            -1.0            -1.0            -1.0  
  58656    2.91388888889   11.4205555556            -1.0            -1.0            -1.0            -1.0  
  58657    6.46833333333   11.2152777778   3.61611111111   6.08944444444            -1.0            -1.0  
  58658    7.00111111111   11.7383333333   3.63027777778   6.71194444444            -1.0            -1.0  
  58659    7.50416666667   11.0044444444   3.63472222222           7.215            -1.0            -1.0  
  58660    7.98694444444         11.4875   3.62888888889   7.75777777778            -1.0            -1.0  
  58661             -1.0            -1.0   3.63333333333   7.76194444444   7.80194444444   10.5544444444  
  58662             -1.0            -1.0          3.6275   7.75638888889   7.80611111111   10.5586111111  
  58663             -1.0            -1.0   3.63194444444   7.76055555556   7.82027777778   10.5627777778  
  58664             -1.0            -1.0   3.63611111111   7.76472222222   7.81472222222   10.5672222222  
  58665             -1.0            -1.0   3.63055555556   7.75916666667   7.82888888889   10.5713888889  
  58666             -1.0            -1.0   3.63472222222   7.76333333333   7.82333333333   10.5758333333  
  58667             -1.0            -1.0   3.61916666667   7.74777777778          7.8275           10.58  
  58668             -1.0            -1.0   3.61333333333   7.74194444444   7.83166666667   10.5741666667  
  58669             -1.0            -1.0          3.6175   7.74638888889   7.83611111111   10.5886111111  
  58670             -1.0            -1.0   3.61194444444   7.74055555556   7.85027777778   10.5927777778  
  58671             -1.0            -1.0   3.59638888889           7.725   7.84472222222   10.5872222222  
  58672             -1.0            -1.0   3.60055555556   7.72916666667   7.84888888889   10.6013888889  
  58717    5.53833333333   11.5319444444   2.92555555556   5.35888888889            -1.0            -1.0  
  58718    6.10111111111   12.0947222222   2.89972222222   5.89166666667            -1.0            -1.0  
  58719    6.78333333333   11.5305555556   2.87416666667   6.42444444444            -1.0            -1.0  
  58720             -1.0            -1.0   2.83861111111   8.04416666667   7.94444444444   11.2455555556  
  58721             -1.0            -1.0   2.82277777778   8.02861111111   7.94888888889   11.2497222222  
  58722             -1.0            -1.0   2.79722222222   8.01305555556   7.95305555556   11.2541666667  
  58723             -1.0            -1.0   2.76166666667   7.97722222222          7.9475   11.2483333333  
  58724             -1.0            -1.0   2.74583333333   7.96166666667   7.94166666667   11.2427777778  
  58725             -1.0            -1.0   2.71027777778   7.92611111111   7.93611111111   11.2369444444  
  58726             -1.0            -1.0   2.69472222222   7.91027777778   7.94027777778   11.2413888889  
  58727             -1.0            -1.0   2.65916666667   7.87472222222   7.93472222222   11.2355555556  
  58728             -1.0            -1.0   2.64333333333   7.85916666667   7.93888888889           11.24  
  58729             -1.0            -1.0   2.62777777778   7.84333333333   7.93333333333   11.2341666667  
  58730             -1.0            -1.0   2.59222222222   7.80777777778          7.9375   11.2286111111  
  58731             -1.0            -1.0   2.57638888889   8.06138888889   7.93166666667   11.5119444444  
  58732    1.99222222222   5.46277777778            -1.0            -1.0   6.12111111111   11.6161111111  
  58733    1.97666666667   6.70361111111            -1.0            -1.0   6.90333333333   11.5705555556  
  58734    1.94111111111   7.91472222222            -1.0            -1.0   7.69527777778   11.5447222222  
  58735    1.91555555556   7.89916666667            -1.0            -1.0   8.59722222222   11.6188888889  
  58736    1.87972222222   11.6130555556            -1.0            -1.0            -1.0            -1.0  
  58737    1.86416666667         11.5975            -1.0            -1.0            -1.0            -1.0  
  58738    1.84861111111   11.5819444444            -1.0            -1.0            -1.0            -1.0  
  58739             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58740    1.78722222222   11.5305555556            -1.0            -1.0            -1.0            -1.0  
  58741    1.76166666667          11.495            -1.0            -1.0            -1.0            -1.0  
  58742    1.73583333333   11.4791666667            -1.0            -1.0            -1.0            -1.0  
  58743    1.72027777778   12.7102777778            -1.0            -1.0            -1.0            -1.0  
  58744    1.68472222222   12.6747222222            -1.0            -1.0            -1.0            -1.0  
  58745    1.66888888889   12.6588888889            -1.0            -1.0            -1.0            -1.0  
  58746            4.735          11.985   2.20194444444   4.39583333333            -1.0            -1.0  
  58747    5.44722222222         12.6875   2.18611111111   5.20777777778            -1.0            -1.0  
  58748    6.22944444444   12.2330555556   2.15055555556             6.0            -1.0            -1.0  
  58749    7.16111111111   11.9180555556           2.135   6.81222222222            -1.0            -1.0  
  58750             -1.0            -1.0   5.97861111111   11.7427777778   2.09916666667   5.94861111111  
  58751             -1.0            -1.0   5.97305555556   11.7472222222   2.08361111111   5.93305555556  
  58752             -1.0            -1.0   5.98722222222   11.7613888889   2.06805555556          5.9175  
  58753             -1.0            -1.0   6.01138888889   11.7755555556   2.03222222222   5.88166666667  
  58754             -1.0            -1.0   6.02583333333            11.8   2.01666666667   5.86611111111  
  58755             -1.0            -1.0            6.02   11.7941666667   2.00111111111   5.85055555556  
  58756             -1.0            -1.0   7.96888888889   11.8083333333   1.96527777778   7.73944444444  
  58757             -1.0            -1.0   7.98333333333   11.8227777778   1.94972222222   7.72388888889  
  58758             -1.0            -1.0          7.9775   11.8269444444   1.93416666667   7.70833333333  
  58759             -1.0            -1.0   8.00166666667   11.8411111111   1.89833333333          7.6725  
  58760             -1.0            -1.0   7.73666666667   11.8555555556   1.88277777778   7.65694444444  
  58761             -1.0            -1.0   7.74111111111   11.8597222222   1.86722222222   7.64138888889  
  58762    1.28305555556            6.03            -1.0            -1.0   6.47888888889   11.9638888889  
  58763    1.26722222222   7.26083333333            -1.0            -1.0   7.37055555556   12.0177777778  
  58764    1.25166666667   8.50194444444            -1.0            -1.0          8.2825   11.8427777778  
  58765    1.21611111111   8.46611111111            -1.0            -1.0   9.19416666667   11.9166666667  
  58766    1.20027777778   12.1802777778            -1.0            -1.0            -1.0            -1.0  
  58767             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58768    1.16916666667   12.1588888889            -1.0            -1.0            -1.0            -1.0  
  58769    1.15333333333   12.1433333333            -1.0            -1.0            -1.0            -1.0  
  58770    1.11777777778   12.1177777778            -1.0            -1.0            -1.0            -1.0  
  58771    1.10222222222   12.1019444444            -1.0            -1.0            -1.0            -1.0  
  58772    1.08638888889   12.0863888889            -1.0            -1.0            -1.0            -1.0  
  58773    1.07083333333   12.0705555556            -1.0            -1.0            -1.0            -1.0  
  58774            1.055          12.055            -1.0            -1.0            -1.0            -1.0  
  58775    4.17083333333         12.6675            -1.0            -1.0   1.58805555556   4.06111111111  
  58776    5.05277777778   12.3027777778            -1.0            -1.0   1.56222222222   4.86333333333  
  58777    6.03444444444   12.0377777778            -1.0            -1.0   1.54666666667   5.94472222222  
  58778    7.08583333333   11.8327777778            -1.0            -1.0   1.53083333333   6.75666666667  
  58779             -1.0            -1.0   7.95777777778   12.0863888889   1.51527777778   7.83805555556  
  58780             -1.0            -1.0   7.97194444444   12.1005555556   1.49972222222   7.82222222222  
  58781             -1.0            -1.0   7.97611111111          12.105   1.48388888889   7.80666666667  
  58782             -1.0            -1.0   7.99055555556   12.1191666667   1.46833333333   7.79111111111  
  58783             -1.0            -1.0   7.73555555556   12.1333333333          1.4525   7.77527777778  
  58784             -1.0            -1.0   7.74972222222         12.1475   1.43694444444   7.75972222222  
  58785             -1.0            -1.0   7.74388888889   12.1519444444   1.42138888889   7.74388888889  
  58786             -1.0            -1.0   7.76833333333   12.1661111111   1.39555555556   7.72833333333  
  58787             -1.0            -1.0          7.7825   12.1805555556            1.38   7.70277777778  
  58788             -1.0            -1.0   7.79666666667   12.2047222222   1.36444444444   7.68694444444  
  58789             -1.0            -1.0   7.80111111111   12.1988888889   1.36861111111   7.69138888889  
  58790             -1.0            -1.0   7.81527777778   12.2133333333   1.35305555556   7.67555555556  
  58791   0.768888888889   5.51583333333            -1.0            -1.0   6.14416666667         12.1975  
  58792   0.763055555556   6.76666666667            -1.0            -1.0   7.08583333333   12.3113888889  
  58793           0.7475          7.9975            -1.0            -1.0          7.9975   12.3955555556  
  58794   0.731666666667   9.22861111111            -1.0            -1.0   8.89944444444   12.2002777778  
  58795   0.716111111111   9.21277777778            -1.0            -1.0   9.77138888889   12.2544444444  
  58796   0.720277777778   11.7202777778            -1.0            -1.0            -1.0            -1.0  
  58797   0.704722222222   11.7047222222            -1.0            -1.0            -1.0            -1.0  
  58798   0.679166666667   11.6788888889            -1.0            -1.0            -1.0            -1.0  
  58799   0.683333333333   11.6833333333            -1.0            -1.0            -1.0            -1.0  
  58800             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58801   0.661944444444   11.6719444444            -1.0            -1.0            -1.0            -1.0  
  58802   0.646388888889   11.6461111111            -1.0            -1.0            -1.0            -1.0  
  58803   0.650555555556   11.6505555556            -1.0            -1.0            -1.0            -1.0  
  58804            0.635   11.6347222222            -1.0            -1.0            -1.0            -1.0  
  58805           4.9275         12.1875            -1.0            -1.0   1.19777777778   4.77777777778  
  58806    6.02888888889   12.0322222222            -1.0            -1.0   1.20194444444   5.86916666667  
  58807             7.15   13.1536111111            -1.0            -1.0   1.18638888889   6.96055555556  
  58808             -1.0            -1.0   8.04194444444   12.4497222222   1.18055555556          7.7825  
  58809             -1.0            -1.0   8.06611111111   12.4638888889           1.185   7.77694444444  
  58810             -1.0            -1.0   8.08027777778   12.4883333333   1.17916666667   7.78111111111  
  58811             -1.0            -1.0   8.09444444444         12.5025   1.16361111111   7.76555555556  
  58812             -1.0            -1.0   8.09888888889   12.4969444444   1.16777777778   7.75972222222  
  58813             -1.0            -1.0   7.83388888889   12.5211111111   1.16222222222   7.76416666667  
  58814             -1.0            -1.0   7.85805555556   12.5352777778   1.16638888889   7.75833333333  
  58815             -1.0            -1.0   7.87222222222   12.5494444444   1.17055555556   7.76277777778  
  58816             -1.0            -1.0   7.88666666667   12.5638888889           1.165   7.76694444444  
  58817             -1.0            -1.0   7.89083333333   12.5680555556   1.16916666667   7.76111111111  
  58818             -1.0            -1.0           7.905   12.5822222222   1.16361111111   7.76555555556  
  58819             -1.0            -1.0   7.91944444444   12.5966666667   1.16777777778   7.75972222222  
  58820             -1.0            -1.0   7.93361111111   12.6208333333   1.16222222222   7.76416666667  
  58821   0.588055555556   6.58166666667            -1.0            -1.0   6.73111111111   12.7847222222  
  58822   0.582222222222          7.8225            -1.0            -1.0   7.64305555556   12.5994444444  
  58823   0.586666666667   7.82666666667            -1.0            -1.0           8.525   12.6536111111  
  58824   0.580833333333          9.0875            -1.0            -1.0   9.43666666667         12.7375  
  58825   0.585277777778          11.585            -1.0            -1.0            -1.0            -1.0  
  58826   0.579444444444   11.5794444444            -1.0            -1.0            -1.0            -1.0  
  58827   0.583888888889   11.5836111111            -1.0            -1.0            -1.0            -1.0  
  58828             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58829   0.602222222222   11.6022222222            -1.0            -1.0            -1.0            -1.0  
  58830   0.596666666667   11.5963888889            -1.0            -1.0            -1.0            -1.0  
  58831   0.600833333333   11.6008333333            -1.0            -1.0            -1.0            -1.0  
  58832   0.615277777778          11.615            -1.0            -1.0            -1.0            -1.0  
  58833   0.619444444444   11.6191666667            -1.0            -1.0            -1.0            -1.0  
  58834    5.01166666667   12.2619444444            -1.0            -1.0   1.21222222222   4.79222222222  
  58835    6.11305555556   13.3630555556            -1.0            -1.0   1.21638888889   5.89361111111  
  58836    7.19416666667   13.2177777778            -1.0            -1.0   1.23055555556   6.99472222222  
  58837    8.30555555556         13.0525            -1.0            -1.0           1.235   8.10611111111  
  58838             -1.0            -1.0   8.13027777778         12.7975   1.22916666667   8.11027777778  
  58839             -1.0            -1.0   8.14444444444   12.8116666667   1.25333333333   8.12472222222  
  58840             -1.0            -1.0   8.13888888889   12.8161111111   1.24777777778   8.12888888889  
  58841             -1.0            -1.0   8.16305555556   12.8302777778   1.26194444444   8.14305555556  
  58842             -1.0            -1.0          8.1575   12.8347222222   1.28611111111          8.1575  
  58843             -1.0            -1.0   8.16166666667   12.8288888889   1.28055555556   8.16166666667  
  58844             -1.0            -1.0   8.17583333333   12.8530555556   1.29472222222   8.17583333333  
  58845             -1.0            -1.0   8.18027777778         12.8475   1.29916666667   8.18027777778  
  58846             -1.0            -1.0   8.17444444444   12.8516666667   1.31333333333   8.19444444444  
  58847             -1.0            -1.0   8.18888888889   12.8658333333          1.3375   8.20861111111  
  58848             -1.0            -1.0   8.19305555556   12.8702777778   1.33194444444   8.21305555556  
  58849             -1.0            -1.0   8.19722222222   12.8644444444   1.34611111111   8.22722222222  
  58850             -1.0            -1.0   8.21166666667   12.8788888889   1.37027777778   8.24138888889  
  58851   0.786111111111   6.77972222222   7.26833333333   11.6663888889            -1.0            -1.0  
  58852   0.800555555556   8.05055555556   8.17027777778   11.4711111111            -1.0            -1.0  
  58853   0.794722222222   9.30138888889   9.08194444444   11.2861111111            -1.0            -1.0  
  58854   0.818888888889   9.31583333333   10.0536111111   12.2477777778            -1.0            -1.0  
  58855   0.833333333333   11.8330555556            -1.0            -1.0            -1.0            -1.0  
  58856           0.8475   11.8472222222            -1.0            -1.0            -1.0            -1.0  
  58857   0.851666666667   11.8516666667            -1.0            -1.0            -1.0            -1.0  
  58858             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58859   0.880277777778           11.88            -1.0            -1.0            -1.0            -1.0  
  58860   0.894444444444   11.9044444444            -1.0            -1.0            -1.0            -1.0  
  58861   0.918611111111   11.9186111111            -1.0            -1.0            -1.0            -1.0  
  58862   0.933055555556   11.9327777778            -1.0            -1.0            -1.0            -1.0  
  58863   0.937222222222   11.9372222222            -1.0            -1.0            -1.0            -1.0  
  58864    6.19722222222   13.4472222222            -1.0            -1.0            1.53   5.92777777778  
  58865    7.29833333333   13.3019444444            -1.0            -1.0   1.54416666667   7.04916666667  
  58866    8.34972222222   13.0969444444            -1.0            -1.0   1.56833333333   8.17027777778  
  58867             -1.0            -1.0   1.58277777778   5.98055555556   6.10027777778   12.7022222222  
  58868             -1.0            -1.0   1.58694444444           5.985   6.10444444444   12.7063888889  
  58869             -1.0            -1.0   1.60111111111   5.99916666667   6.11888888889   12.7108333333  
  58870             -1.0            -1.0   1.61555555556   6.01333333333   6.11305555556          12.715  
  58871             -1.0            -1.0   1.62972222222          6.0375          6.1275   12.7291666667  
  58872             -1.0            -1.0   1.64388888889   6.05194444444   6.14166666667   12.7336111111  
  58873             -1.0            -1.0   1.66805555556   6.06611111111   6.14583333333   12.7377777778  
  58874             -1.0            -1.0          1.6625   6.07027777778   6.14027777778   12.7422222222  
  58875             -1.0            -1.0   1.68666666667   6.08472222222   6.14444444444   12.7463888889  
  58876             -1.0            -1.0   1.70083333333   6.09888888889   6.15861111111   12.7505555556  
  58877             -1.0            -1.0   1.71527777778   6.11305555556   6.16305555556          12.765  
  58878             -1.0            -1.0   1.72944444444          6.1375   6.16722222222   12.7691666667  
  58879             -1.0            -1.0   1.74361111111   6.15166666667   6.18166666667   12.7736111111  
  58880             -1.0            -1.0   1.74805555556   6.14583333333   6.17583333333   12.7677777778  
  58881    1.20361111111   7.19722222222   7.83555555556   12.2336111111            -1.0            -1.0  
  58882    1.21805555556   8.46805555556   8.78722222222   12.0783333333            -1.0            -1.0  
  58883    1.23222222222   9.72888888889   9.76888888889   11.9627777778            -1.0            -1.0  
  58884    1.24638888889   10.9997222222   10.7802777778         11.8875            -1.0            -1.0  
  58885    1.26083333333   12.2705555556            -1.0            -1.0            -1.0            -1.0  
  58886             -1.0            -1.0            -1.0            -1.0            -1.0            -1.0  
  58887    1.27916666667   12.2791666667            -1.0            -1.0            -1.0            -1.0  
  58888    1.30361111111   12.3033333333            -1.0            -1.0            -1.0            -1.0  
  58889    1.31777777778   12.3177777778            -1.0            -1.0            -1.0            -1.0  
  58890    1.33194444444   12.3319444444            -1.0            -1.0            -1.0            -1.0  
  58891    1.34638888889   12.3461111111            -1.0            -1.0            -1.0            -1.0  
  58892    1.36055555556   12.3702777778            -1.0            -1.0            -1.0            -1.0  
  58893    6.23138888889          12.235            -1.0            -1.0   1.93333333333   6.06194444444  
  58894    7.33277777778   13.3363888889            -1.0            -1.0          1.9475   7.17305555556  
  58895    8.40416666667   13.1511111111            -1.0            -1.0   1.96166666667   8.29444444444  
  58896    9.43555555556   12.9361111111            -1.0            -1.0   1.96611111111   9.11638888889  
  58897             -1.0            -1.0          8.4625   12.5811111111   1.98027777778   8.31305555556  
  58898             -1.0            -1.0   8.43694444444   12.5655555556   1.99444444444   8.32722222222  
  58899             -1.0            -1.0   8.42111111111           12.55   2.00888888889   8.06222222222  
  58900             -1.0            -1.0   8.40555555556   12.5341666667   2.03305555556   8.08638888889  
  58901             -1.0            -1.0            8.39   12.5186111111   2.02722222222   8.08083333333  
  58902             -1.0            -1.0   8.37416666667   12.5027777778   2.04166666667           8.095  
  58903             -1.0            -1.0   8.35861111111   12.4772222222   2.06583333333   8.11916666667  
  58904             -1.0            -1.0   8.34277777778   12.4616666667            2.08   8.13333333333  
  58905             -1.0            -1.0   8.32722222222   12.4458333333   2.07444444444   8.13777777778  
  58906             -1.0            -1.0   8.31166666667   12.4302777778   2.09861111111   8.15194444444  
  58907             -1.0            -1.0   8.29583333333   12.4147222222   2.11277777778   8.16611111111  
  58908             -1.0            -1.0   8.26027777778   12.3788888889   2.12694444444   8.18055555556  
  58909             -1.0            -1.0   8.24472222222   12.3633333333   2.14138888889   8.20472222222  
  58910             -1.0            -1.0   8.22888888889   12.3477777778   2.13555555556   8.19888888889  
  58911    1.61138888889   8.86138888889   8.55222222222   11.8533333333            -1.0            -1.0  
  58912    1.62555555556   8.88583333333   9.53388888889   12.2863888889            -1.0            -1.0  
  58913             1.63   10.1366666667   10.4855555556   12.4102777778            -1.0            -1.0  
  58914    1.64416666667         11.3975         11.3775   12.2052777778            -1.0            -1.0  
  58915    1.65833333333   12.6683333333            -1.0            -1.0            -1.0            -1.0  
  58916           1.6725         12.6825            -1.0            -1.0            -1.0            -1.0  
